business_name,address,phone,website,google_maps_url,rating,total_reviews,reviews_sampled,unanswered_count,unanswered_low_rating,worst_unanswered_stars,sample_reviewer,sample_review_stars,sample_review_snippet,email,email_sent,replied,notes,email_step1_sent
"Boiada Brazilian Grill","245 W Spokane Falls Blvd, Spokane, WA 99201, USA","(509) 210-5022","https://boiadabraziliangrill.com/?utm_source=GMB&utm_medium=GMB&utm_campaign=GMBSpokane","https://maps.google.com/?cid=955218742640914162&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","1709","5","5","0","4","Demi Reynolds","4","We got the all you can eat for two. Salad bar was supurb! Some meat was better than others but I’m a rare meat girly. La","info@boiadabraziliangrill.com","","","","2026-05-02"
"Tavolàta","221 N Wall St, Spokane, WA 99201, USA","(509) 606-5600","https://tavolata.com/","https://maps.google.com/?cid=14981013063600946281&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","670","5","5","0","4","Marie Thoris","4","We enjoyed our dinner! Would recommend going early to catch some of the happy hour specials. Service was great, an overa","info@tavolata.com","","","","2026-05-02"
"Outsider","908 N Howard St, Spokane, WA 99201, USA","(509) 315-5442","https://outsiderpnw.my.canva.site/","https://maps.google.com/?cid=15087466650695718680&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","119","5","5","0","5","Tim Hill","5","VERY IMPRESSED! Stopped in on the evening of 2/7/26, around 4pm-ish. The had quite a few reservations, but sat us down c","info@outsiderpnw.my.canva.site","","","","2026-05-02"
"Kasa Restaurant and Taphouse","908 N Howard St STE 101, Spokane, WA 99201, USA","(509) 315-8951","http://kasataphouse.com/","https://maps.google.com/?cid=15067727720478952943&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","295","5","5","0","4","Keith","4","Bright, flavorful food. You must order in app or at the counter (which was only odd because of the number of hosts walki","info@kasataphouse.com","","","","2026-05-02"
"Gangnam Style","411 W 1st Ave Suite 100, Spokane, WA 99201, USA","(509) 904-2615","http://gangnamspokane.com/","https://maps.google.com/?cid=417462125728278484&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","205","5","5","0","4","Krista Collins","4","We wanted to try out a new place, so we went to Gangnam Style, a Korean restaurant. It is located in downtown Spokane. W","gangnamspokane@gmail.com","","","","2026-05-02"
"Chili's Grill & Bar","207 W Spokane Falls Blvd, Spokane, WA 99201, USA","(509) 458-2345","https://www.chilis.com/locations/us/washington/spokane/spokane-downtown?utm_source=google&utm_medium=local&utm_campaign=Chilis","https://maps.google.com/?cid=17103344143803162056&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.1","2100","5","5","0","4","Phuong Ngo","4","After getting bombarded with tons of ads on Instagram, we finally decided to give this place a try.  The food is actuall","info@chilis.com","","","","2026-05-02"
"House of Brunch","818 W Riverside Ave Suite A, Spokane, WA 99201, USA","(509) 413-9679","http://thehouseofbrunch.com/","https://maps.google.com/?cid=2749989739476992717&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","636","5","5","0","5","Madalyn Babak","5","Host and waitress were very nice. We asked to move tables and they had no problem. Lavender sugar lattes were delicious","info@thehouseofbrunch.com","","","","2026-05-02"
"Lorèn","Underground, 908 N Howard St, Spokane, WA 99201, USA","(509) 315-8902","https://lorenbistro.com/","https://maps.google.com/?cid=3035442927130129947&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","157","5","5","0","4","Nicholas Cochrane","4","We really enjoyed our dinner at Loren.  Our server Cathy (spelling?) was wonderful with very good suggestions.  We had o","info@lorenbistro.com","","","","2026-05-02"
"The Grand Restaurant & Lounge","333 W Spokane Falls Blvd, Spokane, WA 99201, USA","(509) 598-4300","https://www.davenporthotelcollection.com/davenport-grand/restaurants/the-grand-restaurant-lounge/?utm_source=google-gbp&utm_medium=organic&utm_campaign=gbp","https://maps.google.com/?cid=1937005670187283006&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","180","5","5","0","5","Riley Schultz","5","WOWZERS! All I can say is if you are a local or traveling through Spokane and are looking for a classy top notch date ni","info@davenporthotelcollection.com","","","","2026-05-02"
"The Viking","1221 N Stevens St, Spokane, WA 99201, USA","(509) 326-6241","https://spokaneviking.org/","https://maps.google.com/?cid=7286429845809543666&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","1674","5","5","0","4","Hot Mess Express","4","This was a little hidden gem! Beer on tap was good, service was fast and the food was on point. The only complaint I hav","luciano@latinotype.com","","","","2026-05-02"
"The Mango Tree","401 W Main Ave, Spokane, WA 99201, USA","(509) 242-3943","http://themangotreerestaurants.com/","https://maps.google.com/?cid=17198348128224405336&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","1094","5","5","0","5","G Frye","5","They offer a nice kid’s menu at a good price $8. My son liked the mango juice, butter chicken, and ice cream. Plus the g","info@themangotreerestaurants.com","","","","2026-05-02"
"Shawn O'Donnell's American Grill and Irish Pub","719 N Monroe St, Spokane, WA 99201, USA","(509) 326-7251","https://www.shawnodonnells.com/","https://maps.google.com/?cid=15450466972024081097&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","1346","5","5","0","4","Silvia “Silvinka”","4","Who doesn’t want to check out an authentic Irish pub / restaurant. This down town spot has so much history to absorb - I","info@shawnodonnells.com","","","","2026-05-02"
"Italia Trattoria","144 S Cannon St, Spokane, WA 99201, USA","(509) 459-6000","http://www.italiatrattoriaspokane.com/","https://maps.google.com/?cid=7183395336434718778&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","598","5","5","0","5","Nhan Pham","5","A nice place. Server was very knowledgeable and accommodating for our table. I am a vegan, but she knew exactly how to s","italiatrattoriaspokane@comcast.net","","","","2026-05-02"
"The Onion Bar & Grill Downtown Spokane","302 W Riverside Ave, Spokane, WA 99201, USA","(509) 747-3852","http://theonion.biz/","https://maps.google.com/?cid=2092156281689369165&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","2213","5","5","0","4","C “Around the Country” K","4","Great atmosphere in this place. Had a decent menu, although the grilled chicken caprese sandwich looked more like it was","info@theonion.biz","","","","2026-05-02"
"The Melting Pot of Spokane","707 W Main Ave Suite C1, Spokane, WA 99201, USA","(509) 926-8000","https://www.meltingpot.com/spokane-wa/","https://maps.google.com/?cid=4794854171286087577&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.2","959","5","5","0","5","Candis Johnson","5","Ambiance was top notch! Service was amazing. Our waitress was entertaining and made our experience so much fun! The gent","info@meltingpot.com","","","","2026-05-02"
"Cochinito","10 N Post St, Spokane, WA 99201, USA","(509) 474-9618","http://www.cochinitotaqueria.com/","https://maps.google.com/?cid=9583795078698351144&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","1407","5","5","0","4","lily scheifele","4","Very good I had the queso and the birria tacos as well as the spiced peach agua fresa margarita the house sauces were ve","info@cochinitotaqueria.com","","","","2026-05-02"
"Süp","669 S Virginia St, Reno, NV 89501, USA","(775) 324-4787","https://www.sup.restaurant/","https://maps.google.com/?cid=2759900173794126343&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","1180","5","5","3","3","Zack Shapiro","3","Soup was good but nothing that tasted extra ordinary . The bread bowl was delicious though!  Service was good. Staff was","info@sup.restaurant","","","","2026-05-02"
"Oceano","2707 S Virginia St, Reno, NV 89502, USA","(775) 826-2121","http://www.peppermillreno.com/dining/casual-dining/oceano/","https://maps.google.com/?cid=7306220040737767318&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","1689","5","5","2","1","Cynthia Chiu","1","I am beyond disappointed. This restaurant has gone from great to garbage. • The Service: They are dishonest. The waitres","info@peppermillreno.com","","","","2026-05-02"
"The Grill At Quail Corners","6520 S McCarran Blvd, Reno, NV 89509, USA","(775) 827-6262","http://grillatquailcorners.com/","https://maps.google.com/?cid=7661007133240255843&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","746","5","5","2","1","Jason Dunphy","1","The server was nice but her courtesy went down hill after sending our food back.  The ambiance at the grill is ok. The t","info@grillatquailcorners.com","","","","2026-05-02"
"Wild River Grille","17 S Virginia St, Reno, NV 89501, USA","(775) 284-7455","https://www.wildrivergrille.com/","https://maps.google.com/?cid=6592395650680941&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","2681","5","5","1","3","Paul Younis","3","They food here is okay. I would expect a little better for the price you pay, but it's totally fine. I had lamb which wa","info@wildrivergrille.com","","","","2026-05-02"
"The Twisted Fork","1191 Steamboat Pkwy, Reno, NV 89521, USA","(775) 853-6033","https://www.twistedforkreno.com/","https://maps.google.com/?cid=4617171671178852198&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","1732","5","5","1","2","Valene Gilford","2","I ordered the 'special' corn beef and hash. Potatoes were good as well as my eggs. However, $25 for canned hash was dist","twistedforkevents@gmail.com","","","","2026-05-02"
"Land Ocean Restaurant Sparks","137 Los Altos Pkwy, Sparks, NV 89436, USA","(775) 376-5900","http://landoceanrestaurants.com/sparks/","https://maps.google.com/?cid=2977732072011388436&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.9","48","5","5","1","3","Nghia Gip","3","Thursday night and this place was packed, which already says a lot about the vibe. The atmosphere is polished and upscal","sparks.info@lorestaurants.com","","","","2026-05-02"
"The Shore","1 S Lake St, Reno, NV 89501, USA","(775) 321-5831","http://shoreroom.com/","https://maps.google.com/?cid=192884437087310321&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","940","5","5","1","3","Cori Harper","3","Great view of the river.   Several areas to sit at.   The food was plain and expensive.   The lettuce on the salad was n","sales@renaissancereno.com","","","","2026-05-02"
"Twin Peaks","4905 S Virginia St, Reno, NV 89502, USA","(775) 524-4111","https://twinpeaksrestaurant.com/locations/reno","https://maps.google.com/?cid=5155747230110813184&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","1851","5","5","1","1","Jesus Ledezma","1","This is solely  based on management I’ve been to many of these chains and the girls are amazing I choose to only go to t","info@twinpeaksrestaurant.com","","","","2026-05-02"
"Ruby River","2750 S Virginia St, Reno, NV 89502, USA","(775) 827-4007","http://www.rubyriver.com/?utm_source=goo&utm_medium=organic&utm_content=407&utm_campaign=localmaps","https://maps.google.com/?cid=11453447813986731235&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","2145","5","5","1","3","Cora W","3","Friendly service. I ordered the smoothered chicken with grilled asparagus. It was very good. The place has a lot of cowb","info@rubyriver.com","","","","2026-05-02"
"Bimini Steakhouse","2707 S Virginia St, Reno, NV 89502, USA","(775) 689-7111","http://www.peppermillreno.com/dining/fine-dining/bimini-steakhouse/","https://maps.google.com/?cid=13906084384555604750&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","880","5","5","1","2","Brian Tai","2","I had high hopes for Bimini. At our table we ordered two filets and one of the 26 oz tomahawk ribeyes. All were pretty d","info@peppermillreno.com","","","",""
"Biggest Little Steakhouse","1401 S Virginia St Ste 175, Reno, NV 89502, USA","(775) 622-3488","https://biggestlittlesteakhouse.com/biggestlittlesteakhouse?utm_source=google","https://maps.google.com/?cid=670976816123655731&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","503","5","5","1","3","Alex L","3","I ordered the New York steak medium, coconut shrimp, and Brussels sprouts.  The coconut shrimps were fine, but not enoug","info@biggestlittlesteakhouse.com","","","",""
"Hanna's Table","345 N Arlington Ave, Reno, NV 89501, USA","(775) 348-2219","https://www.jresortreno.com/restaurants/hannas-table/","https://maps.google.com/?cid=14977056037523508273&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4","121","5","5","1","1","Lorin Hendricks","1","Beware of the prime rib/picher special! Came here, stayed here at the J. LOVE the hotel and casino! Shout out to Jo, the","info@jresortreno.com","","","",""
"Washoe Public House","275 Hill St Suite 100, Reno, NV 89501, USA","(775) 322-2710","http://washoepublichouse.com/","https://maps.google.com/?cid=15927357518495501729&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","1022","5","5","1","3","Angela Ackerman","3","We met family here for a casual lunch after Christmas.  We had a party of 5. I reserved a table online which was nice to","management@washoepublichouse.com","","","",""
"Red Bloom","3800 S Virginia St, Reno, NV 89502, USA","(775) 824-4431","https://atlantiscasino.com/dining/casual-dining/red-bloom","https://maps.google.com/?cid=8314269477221703130&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4","201","5","5","1","1","Robert Paul","1","This was the worst pineapple fried rice I ever had anywhere. I've had better in Mexico. It was literally a box of overly","info@atlantiscasino.com","","","",""
"Arario Midtown","SECOND FLOOR, 777 S Center St #200, Reno, NV 89501, USA","(775) 870-8202","http://www.arariomidtown.com/","https://maps.google.com/?cid=4094261338168350991&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","1126","5","5","1","2","Kristel Echavez","2","The staff are friendly, service was great. The lady who served me was very bubbly and friendly. Love that so much.  Atmo","info@arariomidtown.com","","","",""
"Homegrown Gastropub","719 S Virginia St, Reno, NV 89501, USA","(775) 683-9989","http://homegrowngastropub.com/","https://maps.google.com/?cid=1079805463145551614&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.2","1016","5","5","1","2","Debra Goodyear","2","Just had dinner there last night. While we enjoyed the ambiance of the restaurant, I was seriously disappointed with my","info@homegrowngastropub.com","","","",""
"Romanza","2707 S Virginia St, Reno, NV 89502, USA","(775) 689-7474","http://www.peppermillreno.com/dining/fine-dining/romanza","https://maps.google.com/?cid=15127401542584205198&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","239","5","5","1","3","25Hooyah","3","We came here to celebrate my husband‘s birthday. The restaurant looks very beautiful and the spinning statue in the midd","info@peppermillreno.com","","","",""
"Ichiban Japanese Steak House","Inside Eldorado | THE ROW, 345 N Virginia St, Reno, NV 89501, USA","(775) 323-5550","https://ichibanreno.com/","https://maps.google.com/?cid=5881672931239810986&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","1503","5","5","1","3","K K","3","I think food can be made better. All you are paying for is experience of someone trying to cook in front of you. Chef tr","astigma@astigmatic.com","","","",""
"Oyster & Sushi Bar on the Sky Terrace","3800 S Virginia St, Reno, NV 89502, USA","(775) 824-4434","https://atlantiscasino.com/dining/casual-dining/sky-terrace-sushi-bar","https://maps.google.com/?cid=11805362025218536363&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","2495","5","5","1","1","Josh Wagoner","1","Great place. Great experience but My GF almost went to the hospital from the oysters. Up all night vomiting. It was a ro","info@atlantiscasino.com","","","",""
"Johnny's Ristorante Italiano","4245 W 4th St, Reno, NV 89523, USA","(775) 747-4511","https://www.johnnysristorante.com/","https://maps.google.com/?cid=673985174414859394&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","716","5","5","1","3","Amirhesam Yazdi","3","Food and atmosphere was perfect which takes me directly to the main point why I gave 3 star instead of 5.  Why would I t","info@johnnysristorante.com","","","",""
"Beaujolais Bistro","753 Riverside Dr, Reno, NV 89503, USA","(775) 323-2227","http://beaujolaisbistro.com/","https://maps.google.com/?cid=7760760775769162635&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","481","5","5","1","3","Corrina “TravelXforce” Sigel","3","Well… it was an experience.  Pro: The medium rare Filet Mignon was cooked to perfection.  Con: -Parking was dark and dif","info@beaujolaisbistro.com","","","",""
"Cafe Whitney","255 N Virginia St, Reno, NV 89501, USA","(775) 398-5454","http://www.cafewhitney.com/?UTM_source=GMB_listing&UTM_medium=organic","https://maps.google.com/?cid=11502275528978493606&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.1","167","5","5","1","3","Leonardo Cardoso","3","Honestly we came here in a group of 7 expecting breakfast as we arrived breakfast was over and they were serving Lunch w","info@cafewhitney.com","","","",""
"Louis' Basque Corner","301 E 4th St, Reno, NV 89512, USA","(775) 323-7203","http://louisbasquecorner.com/","https://maps.google.com/?cid=15325412266765417618&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","1260","5","5","1","3","Allison Turner","3","It is with a heavy heart that I leave a less than stellar review, 35 years in the making. *sigh* This restaurant in my f","info@louisbasquecorner.com","","","",""
"Reno Bar and Grill","903 E 4th St #100, Reno, NV 89512, USA","(775) 686-6507","http://renobarandgrill.com/","https://maps.google.com/?cid=8359256713279110072&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","196","5","5","0","5","Brian Safina","5","Great menu options - love the diverse options. All very well executed and delicious. We had a party of 11 and service wa","info@renobarandgrill.com","","","",""
"TORO BRAVO","50 N Sierra St #104, Reno, NV 89501, USA","(775) 360-6549","https://www.torobravousa.com/","https://maps.google.com/?cid=13971865162550931952&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","95","5","5","0","5","Josh Philpott","5","Service was good. Staff recommends sharing an entree with a couple of sides. We opted for the sooe appetizer which was v","info@torobravousa.com","","","",""
"Land Ocean Restaurant Reno","13967 S Virginia St #914, Reno, NV 89511, USA","(775) 993-2499","https://landoceanrestaurants.com/reno/?utm_source=gmb_lo_reno&utm_medium=organic&utm_campaign=GMB_Listing","https://maps.google.com/?cid=16040516300038644283&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","771","5","5","0","5","kay","5","I really enjoy dining at this restaurant and come here quite often. The food is consistently excellent — beautifully pre","reno.info@lorestaurants.com","","","",""
"The Kitchen Table Reno","530 W Plumb Ln A, Reno, NV 89509, USA","(775) 384-3959","http://www.thekitchentablereno.com/","https://maps.google.com/?cid=2312092495694860124&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","195","5","5","0","5","Teresa Fowler","5","Listen everyone!! This restaurant made and served myself and my daughter the best food we’ve ever eaten! They make their","info@thekitchentablereno.com","","","",""
"La Condesa Eatery","1642 S Wells Ave, Reno, NV 89502, USA","(775) 409-3000","https://lacondesaeatery.com/?utm_source=google","https://maps.google.com/?cid=2415230723101260432&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","333","5","5","0","4","Rob Skelton","4","Saw a short TV interview last week on this spot..So we investigated and we're really pleased with the flavors and presen","info@lacondesaeatery.com","","","",""
"The Parlor","7689 S Virginia St, Reno, NV 89511, USA","(775) 737-4018","https://theparlorreno.com/","https://maps.google.com/?cid=13590312156704739058&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","681","5","5","0","4","Bianca Moore","4","Service was great. We enjoyed the steak sandwich - swapped out the menus sauce for horseradish. Loved the coconut shrimp","info@theparlorreno.com","","","",""
"Atlantis Steakhouse","3800 S Virginia St, Reno, NV 89502, USA","(775) 824-4430","https://atlantiscasino.com/dining/fine-dining/atlantis-steakhouse","https://maps.google.com/?cid=5846514120324130891&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","753","5","5","0","4","Lori Mac","4","Edit: the manager called and was very helpful. Due to his response to this situation I would like to add a star. Honestl","info@atlantiscasino.com","","","",""
"Madein","3882 Mayberry Dr c1, Reno, NV 89519, USA","(775) 484-6785","http://madeincollective.co/","https://maps.google.com/?cid=7164276513786871927&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","92","5","5","0","5","Gustavo Velasco","5","​Had a lovely dinner with my fiancé. The menu was outstanding! The mushroom soup was creamy, warm, and with earthy under","info@madeincollective.co","","","",""
"Bistro Napa","3800 S Virginia St, Reno, NV 89502, USA","(775) 335-4539","https://atlantiscasino.com/dining/fine-dining/atlantis-bistro-napa","https://maps.google.com/?cid=6976194507086581374&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","624","5","5","0","4","Michael Sherman","4","Great atmosphere and food, with daily Social hour specials on food & drinks. Grilled artichoke appetizers were cooked pe","info@atlantiscasino.com","","","",""
"Maharaja Royal Bites | Best Indian Restaurant in Reno NV","1601 S Virginia St, Reno, NV 89502, USA","(775) 622-3146","https://maharajaroyal.com/","https://maps.google.com/?cid=7615710546271863762&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.9","1064","5","5","0","5","Carissa Ann","5","Everything was excellent. Great service. The food was flavorful and not greasy. The bathrooms were clean. Large parking","info@maharajaroyal.com","","","",""
"Gambi's Restaurant","55 Nugget Ave, Sparks, NV 89431, USA","(775) 971-4499","https://gambisrestaurant.com/","https://maps.google.com/?cid=508609914387498865&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","279","5","5","0","4","Thomas B.","4","Gambi’s Restaurant has a really cool interior with a strong Pirates of the Caribbean style theme. The atmosphere alone m","info@gambisrestaurant.com","","","",""
"Centro Bar & Kitchen","236 California Ave, Reno, NV 89509, USA","(775) 357-8540","http://centroreno.com/","https://maps.google.com/?cid=18004126193493392715&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","501","5","5","0","5","Andrew Healy","5","Get in here! If you love small plate restaurants like I do then this is for you.  The veggie small plates that we had we","info@centroreno.com","","","",""
"Mexcal","516 S Virginia St, Reno, NV 89501, USA","(775) 433-1080","http://mexcalreno.com/","https://maps.google.com/?cid=17866758421040769403&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","1002","5","5","0","5","Brianna Sloan","5","Husband and I came from out of state for a couple days wanted lunch, heard about this place and decided to try it. It wa","mexcal@mexcalreno.com","","","",""
"The Stone House Café","1907 S Arlington Ave, Reno, NV 89509, USA","(775) 380-8834","https://www.stonehousecafereno.com/","https://maps.google.com/?cid=6141911077309783132&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","2376","5","5","0","5","Sokvanndy Castro","5","Spent the weekend in Reno and my amazing husband found this delicious spot for brunch. We shared a pumpkin waffle, which","info@stonehousecafereno.com","","","",""
"Old Southwest Social House","1113 California Ave, Reno, NV 89509, USA","(775) 409-3368","https://www.oswsocialhouse.com/","https://maps.google.com/?cid=673223169007029111&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","176","5","5","0","4","Beckie Ann Richter","4","If you can get service, it seems like it could be pretty cool. Because service was so slow, we didn't end up ordering fo","info@oswsocialhouse.com","","","",""
"Liberty Food","100 N Sierra St, Reno, NV 89501, USA","(775) 336-1091","https://www.libertyfoodandwine.com/","https://maps.google.com/?cid=12522731226133125834&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","136","5","5","0","5","Marge","5","We had so many plates from appetizers to pizza to pasta dishes and dessert. It was all fantastic and our server was awes","info@libertyfoodandwine.com","","","",""
"Toucan Charlie's Buffet & Grille","3800 S Virginia St, Reno, NV 89502, USA","(775) 824-4433","https://atlantiscasino.com/dining/casual-dining/tcb","https://maps.google.com/?cid=17471378272585496357&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.2","2913","5","5","0","4","James Randorff","4","Fantastic food, truly! The prime rib was tender and a perfect medium‑rare, the clam chowder was thick and delicious, and","info@atlantiscasino.com","","","",""
"Mario's Portofino","1505 S Virginia St, Reno, NV 89502, USA","(775) 825-7779","https://mariosportofino.com/","https://maps.google.com/?cid=6172776933065167169&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","632","5","5","0","5","TEC WS20","5","My wife and I joined four friends for dinner at Mario's Portofino in Midtown Reno. For a Thursday evening, this restaura","info@mariosportofino.com","","","",""
"Bricks","1695 S Virginia St, Reno, NV 89502, USA","(775) 786-2277","http://bricksrestaurant.com/","https://maps.google.com/?cid=521511195476821228&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","565","5","5","0","4","Savanah E","4","We had high hopes for Bricks — it looks like a five-star spot, but unfortunately it didn’t live up to the impression. We","bricksrenonv@gmail.com","","","",""
"Marcolino's Italia","1555 S Wells Ave, Reno, NV 89502, USA","(775) 800-1693","https://www.marcolinositalia.com/","https://maps.google.com/?cid=10076193130124552283&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","371","5","5","0","5","Cesar Minera","5","This place blew me away. The lasagna was the fluffiest, most comforting dish I’ve had in a long time. The calamari deser","info@marcolinositalia.com","","","",""
